,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
145,"government jobs | rozgar
national institute of technology

post name: junior research fellow
last date: 21 oct 2019
location: karnataka
education: http://m.e-m.tech 
more info: http://bit.ly/2lwbpyo 
#jobvacancy #careers #governments #jobfairypic.twitter.com/vfemlqiszp",Rozgar.com,1177561022418292736,2019-09-27 12:30:00,"['JobVacancy', 'Careers', 'governments', 'jobfairypic']",rozgar_India,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Government Jobs Rozgar National Institute Of Technology Post Name Junior Research Fellow Last Date 21 Oct 2019 Location Karnataka Education More Info #JobVacancy #Careers #governments #jobfairypic.twitter.com/vFeMlQIszp,"['government', 'jobs', 'rozgar', 'national', 'institute', 'technology', 'post', 'name', 'junior', 'research', 'fellow', 'last', 'date', '21', 'oct', '2019', 'location', 'karnataka', 'education', 'info', 'jobvacancy', 'careers', 'governments', 'jobfairypic', 'twitter', 'com', 'vfemlqiszp']","[('government', 'NN'), ('jobs', 'NNS'), ('rozgar', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('post', 'NN'), ('name', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'NN'), ('last', 'JJ'), ('date', 'NN'), ('21', 'CD'), ('oct', 'NN'), ('2019', 'CD'), ('location', 'NN'), ('karnataka', 'FW'), ('education', 'NN'), ('info', 'NN'), ('jobvacancy', 'NN'), ('careers', 'NNS'), ('governments', 'NNS'), ('jobfairypic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('vfemlqiszp', 'NN')]","['government', 'jobs', 'institute', 'technology', 'post', 'name', 'research', 'fellow', 'date', 'oct', 'location', 'education', 'info', 'jobvacancy', 'careers', 'governments', 'twitter', 'com', 'vfemlqiszp']",0,0,3.0
146,"temporally extended actions for reinforcement learning based schedulers
prakhar ojha, siddhartha r thota, vani m and mohit p tahilianni, national institute of technology karnataka, india
http://aircconline.com/ijscai/v4n4/4415ijscai01.pdf …pic.twitter.com/cgbsqphv00",IJSCAI journal,1230033647467716608,2020-02-19 07:37:29,[],AlessioAdriano,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Temporally Extended Actions For Reinforcement Learning Based Schedulers Prakhar Ojha Siddhartha R Thota Vani M and Mohit P Tahilianni National Institute of Technology Karnataka India …pic.twitter.com/CgbSQpHV00,"['temporally', 'extended', 'actions', 'reinforcement', 'learning', 'based', 'schedulers', 'prakhar', 'ojha', 'siddhartha', 'r', 'thota', 'vani', 'mohit', 'p', 'tahilianni', 'national', 'institute', 'technology', 'karnataka', 'india', 'pic', 'twitter', 'com', 'cgbsqphv00']","[('temporally', 'RB'), ('extended', 'JJ'), ('actions', 'NNS'), ('reinforcement', 'VBP'), ('learning', 'VBG'), ('based', 'VBN'), ('schedulers', 'NNS'), ('prakhar', 'VBP'), ('ojha', 'JJ'), ('siddhartha', 'NN'), ('r', 'NN'), ('thota', 'NN'), ('vani', 'NN'), ('mohit', 'VBD'), ('p', 'JJ'), ('tahilianni', 'JJ'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'VBZ'), ('india', 'JJ'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('cgbsqphv00', 'NN')]","['actions', 'schedulers', 'siddhartha', 'r', 'thota', 'vani', 'institute', 'technology', 'pic', 'twitter', 'com', 'cgbsqphv00']",0,0,3.0
147,"temporally extended actions for reinforcement learning based schedulers
prakhar ojha, siddhartha r thota, vani m and mohit p tahilianni, national institute of technology karnataka, india
http://aircconline.com/ijscai/v4n4/4415ijscai01.pdf …pic.twitter.com/cgbsqphv00",IJSCAI journal,1230033647467716608,2020-02-19 07:37:29,[],AlessioAdriano,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Temporally Extended Actions For Reinforcement Learning Based Schedulers Prakhar Ojha Siddhartha R Thota Vani M and Mohit P Tahilianni National Institute of Technology Karnataka India …pic.twitter.com/CgbSQpHV00,"['temporally', 'extended', 'actions', 'reinforcement', 'learning', 'based', 'schedulers', 'prakhar', 'ojha', 'siddhartha', 'r', 'thota', 'vani', 'mohit', 'p', 'tahilianni', 'national', 'institute', 'technology', 'karnataka', 'india', 'pic', 'twitter', 'com', 'cgbsqphv00']","[('temporally', 'RB'), ('extended', 'JJ'), ('actions', 'NNS'), ('reinforcement', 'VBP'), ('learning', 'VBG'), ('based', 'VBN'), ('schedulers', 'NNS'), ('prakhar', 'VBP'), ('ojha', 'JJ'), ('siddhartha', 'NN'), ('r', 'NN'), ('thota', 'NN'), ('vani', 'NN'), ('mohit', 'VBD'), ('p', 'JJ'), ('tahilianni', 'JJ'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'VBZ'), ('india', 'JJ'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('cgbsqphv00', 'NN')]","['actions', 'schedulers', 'siddhartha', 'r', 'thota', 'vani', 'institute', 'technology', 'pic', 'twitter', 'com', 'cgbsqphv00']",0,0,3.0
148,"#standwithanand 1. me degree from visvesvaraya national institute of technology.
2. mba from iim ahmed.
3. honorary doctorate from karnataka state open university
4. phd in cybernetic modelling
5. executive at bharat petroleum
6. managing director of petronet india ltd.",A. L. Meena,1246796438949879808,2020-04-05 13:46:50,['standwithAnand'],ALMeena9,2.0,1.0,,0.34,Positive,3.68,0.0029542097488921715,0.00015108022359873092,0.18329579387747955,#standwithAnand 1 ME Degree from Visvesvaraya National institute of technology. 2 MBA from IIM Ahmed. 3 Honorary Doctorate From Karnataka State open University 4 PHD in cybernetic Modelling 5 Executive at Bharat petroleum 6 Managing director of petronet India LTD.,"['standwithanand', '1', 'degree', 'visvesvaraya', 'national', 'institute', 'technology', '2', 'mba', 'iim', 'ahmed', '3', 'honorary', 'doctorate', 'karnataka', 'state', 'open', 'university', '4', 'phd', 'cybernetic', 'modelling', '5', 'executive', 'bharat', 'petroleum', '6', 'managing', 'director', 'petronet', 'india', 'ltd']","[('standwithanand', 'NN'), ('1', 'CD'), ('degree', 'NN'), ('visvesvaraya', 'FW'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('2', 'CD'), ('mba', 'NN'), ('iim', 'NN'), ('ahmed', 'VBD'), ('3', 'CD'), ('honorary', 'JJ'), ('doctorate', 'NN'), ('karnataka', 'NN'), ('state', 'NN'), ('open', 'JJ'), ('university', 'NN'), ('4', 'CD'), ('phd', 'NN'), ('cybernetic', 'JJ'), ('modelling', 'VBG'), ('5', 'CD'), ('executive', 'JJ'), ('bharat', 'NN'), ('petroleum', 'NN'), ('6', 'CD'), ('managing', 'VBG'), ('director', 'NN'), ('petronet', 'NN'), ('india', 'NN'), ('ltd', 'NN')]","['standwithanand', 'degree', 'institute', 'technology', 'mba', 'iim', 'doctorate', 'karnataka', 'state', 'university', 'phd', 'bharat', 'petroleum', 'director', 'petronet', 'india', 'ltd']",0,1,4.68
149,"#standwithanand 1. me degree from visvesvaraya national institute of technology.
2. mba from iim ahmed.
3. honorary doctorate from karnataka state open university
4. phd in cybernetic modelling
5. executive at bharat petroleum
6. managing director of petronet india ltd.",Sheikh Zahirul Aslam,1246795336560955392,2020-04-05 13:42:27,['standwithAnand'],AslamZahirul,50.0,105.0,,0.34,Positive,3.68,0.07385524372230429,0.015863423477866748,5.065851562452927,#standwithAnand 1 ME Degree from Visvesvaraya National institute of technology. 2 MBA from IIM Ahmed. 3 Honorary Doctorate From Karnataka State open University 4 PHD in cybernetic Modelling 5 Executive at Bharat petroleum 6 Managing director of petronet India LTD.,"['standwithanand', '1', 'degree', 'visvesvaraya', 'national', 'institute', 'technology', '2', 'mba', 'iim', 'ahmed', '3', 'honorary', 'doctorate', 'karnataka', 'state', 'open', 'university', '4', 'phd', 'cybernetic', 'modelling', '5', 'executive', 'bharat', 'petroleum', '6', 'managing', 'director', 'petronet', 'india', 'ltd']","[('standwithanand', 'NN'), ('1', 'CD'), ('degree', 'NN'), ('visvesvaraya', 'FW'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('2', 'CD'), ('mba', 'NN'), ('iim', 'NN'), ('ahmed', 'VBD'), ('3', 'CD'), ('honorary', 'JJ'), ('doctorate', 'NN'), ('karnataka', 'NN'), ('state', 'NN'), ('open', 'JJ'), ('university', 'NN'), ('4', 'CD'), ('phd', 'NN'), ('cybernetic', 'JJ'), ('modelling', 'VBG'), ('5', 'CD'), ('executive', 'JJ'), ('bharat', 'NN'), ('petroleum', 'NN'), ('6', 'CD'), ('managing', 'VBG'), ('director', 'NN'), ('petronet', 'NN'), ('india', 'NN'), ('ltd', 'NN')]","['standwithanand', 'degree', 'institute', 'technology', 'mba', 'iim', 'doctorate', 'karnataka', 'state', 'university', 'phd', 'bharat', 'petroleum', 'director', 'petronet', 'india', 'ltd']",0,1,4.68
150,"#standwithanand 1. me degree from visvesvaraya national institute of technology.
2. mba from iim ahmed.
3. honorary doctorate from karnataka state open university
4. phd in cybernetic modelling
5. executive at bharat petroleum
6. managing director of petronet india ltd.",A. L. Meena,1246796438949879808,2020-04-05 13:46:50,['standwithAnand'],ALMeena9,2.0,1.0,,0.34,Positive,3.68,0.0029542097488921715,0.00015108022359873092,0.18329579387747955,#standwithAnand 1 ME Degree from Visvesvaraya National institute of technology. 2 MBA from IIM Ahmed. 3 Honorary Doctorate From Karnataka State open University 4 PHD in cybernetic Modelling 5 Executive at Bharat petroleum 6 Managing director of petronet India LTD.,"['standwithanand', '1', 'degree', 'visvesvaraya', 'national', 'institute', 'technology', '2', 'mba', 'iim', 'ahmed', '3', 'honorary', 'doctorate', 'karnataka', 'state', 'open', 'university', '4', 'phd', 'cybernetic', 'modelling', '5', 'executive', 'bharat', 'petroleum', '6', 'managing', 'director', 'petronet', 'india', 'ltd']","[('standwithanand', 'NN'), ('1', 'CD'), ('degree', 'NN'), ('visvesvaraya', 'FW'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('2', 'CD'), ('mba', 'NN'), ('iim', 'NN'), ('ahmed', 'VBD'), ('3', 'CD'), ('honorary', 'JJ'), ('doctorate', 'NN'), ('karnataka', 'NN'), ('state', 'NN'), ('open', 'JJ'), ('university', 'NN'), ('4', 'CD'), ('phd', 'NN'), ('cybernetic', 'JJ'), ('modelling', 'VBG'), ('5', 'CD'), ('executive', 'JJ'), ('bharat', 'NN'), ('petroleum', 'NN'), ('6', 'CD'), ('managing', 'VBG'), ('director', 'NN'), ('petronet', 'NN'), ('india', 'NN'), ('ltd', 'NN')]","['standwithanand', 'degree', 'institute', 'technology', 'mba', 'iim', 'doctorate', 'karnataka', 'state', 'university', 'phd', 'bharat', 'petroleum', 'director', 'petronet', 'india', 'ltd']",0,1,4.68
151,"#standwithanand 1. me degree from visvesvaraya national institute of technology.
2. mba from iim ahmed.
3. honorary doctorate from karnataka state open university
4. phd in cybernetic modelling
5. executive at bharat petroleum
6. managing director of petronet india ltd.",Sheikh Zahirul Aslam,1246795336560955392,2020-04-05 13:42:27,['standwithAnand'],AslamZahirul,50.0,105.0,,0.34,Positive,3.68,0.07385524372230429,0.015863423477866748,5.065851562452927,#standwithAnand 1 ME Degree from Visvesvaraya National institute of technology. 2 MBA from IIM Ahmed. 3 Honorary Doctorate From Karnataka State open University 4 PHD in cybernetic Modelling 5 Executive at Bharat petroleum 6 Managing director of petronet India LTD.,"['standwithanand', '1', 'degree', 'visvesvaraya', 'national', 'institute', 'technology', '2', 'mba', 'iim', 'ahmed', '3', 'honorary', 'doctorate', 'karnataka', 'state', 'open', 'university', '4', 'phd', 'cybernetic', 'modelling', '5', 'executive', 'bharat', 'petroleum', '6', 'managing', 'director', 'petronet', 'india', 'ltd']","[('standwithanand', 'NN'), ('1', 'CD'), ('degree', 'NN'), ('visvesvaraya', 'FW'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('2', 'CD'), ('mba', 'NN'), ('iim', 'NN'), ('ahmed', 'VBD'), ('3', 'CD'), ('honorary', 'JJ'), ('doctorate', 'NN'), ('karnataka', 'NN'), ('state', 'NN'), ('open', 'JJ'), ('university', 'NN'), ('4', 'CD'), ('phd', 'NN'), ('cybernetic', 'JJ'), ('modelling', 'VBG'), ('5', 'CD'), ('executive', 'JJ'), ('bharat', 'NN'), ('petroleum', 'NN'), ('6', 'CD'), ('managing', 'VBG'), ('director', 'NN'), ('petronet', 'NN'), ('india', 'NN'), ('ltd', 'NN')]","['standwithanand', 'degree', 'institute', 'technology', 'mba', 'iim', 'doctorate', 'karnataka', 'state', 'university', 'phd', 'bharat', 'petroleum', 'director', 'petronet', 'india', 'ltd']",0,1,4.68
152,"to carry out advanced joint r&d activities in the area of space technology applications, isro has set up a regional academic centre for space (rac-s) at national institute of technology karnataka (nitk). https://www.thehindubusinessline.com/news/science/isro-inks-pact-with-nitk-to-set-up-regional-academic-centre-for-space/article30469403.ece?utm_source=dlvr.it&utm_medium=twitter …",SpacePark,1215931865812455424,2020-01-11 09:42:02,[],sp_kerala,0.0,0.0,,0.25,Positive,3.5,0.0,0.0,0.0,To carry out advanced joint R&D activities in the area of space technology applications ISRO has set up a Regional Academic Centre for Space (RAC-S at National Institute of Technology Karnataka (NITK) …,"['carry', 'advanced', 'joint', 'r', 'activities', 'area', 'space', 'technology', 'applications', 'isro', 'set', 'regional', 'academic', 'centre', 'space', 'rac', 'national', 'institute', 'technology', 'karnataka', 'nitk']","[('carry', 'NN'), ('advanced', 'VBD'), ('joint', 'JJ'), ('r', 'NN'), ('activities', 'NNS'), ('area', 'NN'), ('space', 'NN'), ('technology', 'NN'), ('applications', 'NNS'), ('isro', 'VBP'), ('set', 'VBN'), ('regional', 'JJ'), ('academic', 'JJ'), ('centre', 'NN'), ('space', 'NN'), ('rac', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'VBZ'), ('nitk', 'NNS')]","['carry', 'r', 'activities', 'area', 'space', 'technology', 'applications', 'centre', 'space', 'institute', 'technology', 'nitk']",0,0,3.5
153,"to carry out advanced joint r&d activities in the area of space technology applications, isro has set up a regional academic centre for space (rac-s) at national institute of technology karnataka (nitk). https://www.thehindubusinessline.com/news/science/isro-inks-pact-with-nitk-to-set-up-regional-academic-centre-for-space/article30469403.ece?utm_source=dlvr.it&utm_medium=twitter …",SpacePark,1215931865812455424,2020-01-11 09:42:02,[],sp_kerala,0.0,0.0,,0.25,Positive,3.5,0.0,0.0,0.0,To carry out advanced joint R&D activities in the area of space technology applications ISRO has set up a Regional Academic Centre for Space (RAC-S at National Institute of Technology Karnataka (NITK) …,"['carry', 'advanced', 'joint', 'r', 'activities', 'area', 'space', 'technology', 'applications', 'isro', 'set', 'regional', 'academic', 'centre', 'space', 'rac', 'national', 'institute', 'technology', 'karnataka', 'nitk']","[('carry', 'NN'), ('advanced', 'VBD'), ('joint', 'JJ'), ('r', 'NN'), ('activities', 'NNS'), ('area', 'NN'), ('space', 'NN'), ('technology', 'NN'), ('applications', 'NNS'), ('isro', 'VBP'), ('set', 'VBN'), ('regional', 'JJ'), ('academic', 'JJ'), ('centre', 'NN'), ('space', 'NN'), ('rac', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'VBZ'), ('nitk', 'NNS')]","['carry', 'r', 'activities', 'area', 'space', 'technology', 'applications', 'centre', 'space', 'institute', 'technology', 'nitk']",0,0,3.5
154,"national institute of technology karnataka, surathkal’s incident ‘20 cancelled my empowerment talk and creative writing workshop scheduled for today due to irreconcilable differences stemming from their hubris, negligence, pettiness, recklessness, and stinginess. #nitk #surathkalpic.twitter.com/i5a5xhzfd8",Nemat Sadat,1234112241449848832,2020-03-01 13:44:21,"['NITK', 'Surathkalpic']",nematsadat,0.0,3.0,,0.2263,Positive,3.4526,0.0,0.0004532406707961928,0.01812962683184771,National Institute of Technology Karnataka Surathkal’s Incident ‘20 cancelled my empowerment talk and creative writing workshop scheduled for today due to irreconcilable differences stemming from their hubris negligence pettiness recklessness and stinginess #NITK #Surathkalpic.twitter.com/i5a5xhzfd8,"['national', 'institute', 'technology', 'karnataka', 'surathkal', 'incident', '20', 'cancelled', 'empowerment', 'talk', 'creative', 'writing', 'workshop', 'scheduled', 'today', 'due', 'irreconcilable', 'differences', 'stemming', 'hubris', 'negligence', 'pettiness', 'recklessness', 'stinginess', 'nitk', 'surathkalpic', 'twitter', 'com', 'i5a5xhzfd8']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('surathkal', 'VBD'), ('incident', 'JJ'), ('20', 'CD'), ('cancelled', 'VBD'), ('empowerment', 'NN'), ('talk', 'NN'), ('creative', 'JJ'), ('writing', 'NN'), ('workshop', 'NN'), ('scheduled', 'VBN'), ('today', 'NN'), ('due', 'JJ'), ('irreconcilable', 'JJ'), ('differences', 'NNS'), ('stemming', 'VBG'), ('hubris', 'JJ'), ('negligence', 'NN'), ('pettiness', 'NN'), ('recklessness', 'NN'), ('stinginess', 'NN'), ('nitk', 'JJ'), ('surathkalpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('i5a5xhzfd8', 'NN')]","['institute', 'technology', 'karnataka', 'empowerment', 'talk', 'writing', 'workshop', 'today', 'differences', 'negligence', 'pettiness', 'recklessness', 'stinginess', 'surathkalpic', 'twitter', 'com', 'i5a5xhzfd8']",0,1,4.4526
155,"national institute of technology karnataka, surathkal’s incident ‘20 cancelled my empowerment talk and creative writing workshop scheduled for today due to irreconcilable differences stemming from their hubris, negligence, pettiness, recklessness, and stinginess. #nitk #surathkalpic.twitter.com/i5a5xhzfd8",Nemat Sadat,1234112241449848832,2020-03-01 13:44:21,"['NITK', 'Surathkalpic']",nematsadat,0.0,3.0,,0.2263,Positive,3.4526,0.0,0.0004532406707961928,0.01812962683184771,National Institute of Technology Karnataka Surathkal’s Incident ‘20 cancelled my empowerment talk and creative writing workshop scheduled for today due to irreconcilable differences stemming from their hubris negligence pettiness recklessness and stinginess #NITK #Surathkalpic.twitter.com/i5a5xhzfd8,"['national', 'institute', 'technology', 'karnataka', 'surathkal', 'incident', '20', 'cancelled', 'empowerment', 'talk', 'creative', 'writing', 'workshop', 'scheduled', 'today', 'due', 'irreconcilable', 'differences', 'stemming', 'hubris', 'negligence', 'pettiness', 'recklessness', 'stinginess', 'nitk', 'surathkalpic', 'twitter', 'com', 'i5a5xhzfd8']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('surathkal', 'VBD'), ('incident', 'JJ'), ('20', 'CD'), ('cancelled', 'VBD'), ('empowerment', 'NN'), ('talk', 'NN'), ('creative', 'JJ'), ('writing', 'NN'), ('workshop', 'NN'), ('scheduled', 'VBN'), ('today', 'NN'), ('due', 'JJ'), ('irreconcilable', 'JJ'), ('differences', 'NNS'), ('stemming', 'VBG'), ('hubris', 'JJ'), ('negligence', 'NN'), ('pettiness', 'NN'), ('recklessness', 'NN'), ('stinginess', 'NN'), ('nitk', 'JJ'), ('surathkalpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('i5a5xhzfd8', 'NN')]","['institute', 'technology', 'karnataka', 'empowerment', 'talk', 'writing', 'workshop', 'today', 'differences', 'negligence', 'pettiness', 'recklessness', 'stinginess', 'surathkalpic', 'twitter', 'com', 'i5a5xhzfd8']",0,1,4.4526
156,"on a blissful full moon eve.. @ national institute of technology, karnataka https://www.instagram.com/p/b8ttwodabza/?igshid=j9cnw6h2qdfi …",Vinoth Srinivasan,1226139055731216384,2020-02-08 13:41:46,[],withluv_vino,0.0,0.0,,0.5994,Positive,4.1988,0.0,0.0,0.0,On a blissful full moon Eve. National Institute of Technology Karnataka …,"['blissful', 'full', 'moon', 'eve', 'national', 'institute', 'technology', 'karnataka']","[('blissful', 'JJ'), ('full', 'JJ'), ('moon', 'NN'), ('eve', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['moon', 'institute', 'technology', 'karnataka']",0,0,4.1988
157,"time being .. @ national institute of technology, karnataka https://www.instagram.com/p/b8tzxmxabdn/?igshid=hvs52xcm7cow …",Vinoth Srinivasan,1226095128919642112,2020-02-08 10:47:13,[],withluv_vino,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Time being . National Institute of Technology Karnataka …,"['time', 'national', 'institute', 'technology', 'karnataka']","[('time', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['time', 'institute', 'technology', 'karnataka']",0,0,3.0
