,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score,old_score
1098,1098,International-Institute-of-Information-Technology-Bangalore-IIITB,What is the cut-off for IIIT Bhubaneswar?,4,2,4/2,No,Followed,2016-09-22,https://www.quora.com/What-is-the-cut-off-for-IIIT-Bhubaneswar,"Thanks for the A2A. I don’t know the cutoff (because I am from IIITB where the B stands for Bangalore, just in case you misunderstood ;) ). But for knowing cutoffs of colleges which do not post such details anywhere online, you can call them directly. Use “Contact Us” of their websites. Call them. Mail them. They are bound to reply. And those resources will not be some rough estimate which you might find here answered, rather it will be a more authentic one. Also, you can like their facebook pages, and students of IIIT Bhubaneshwar would have surely made some facebook pages or forums where all so Continue ReadingThanks for the A2A. I don’t know the cutoff (because I am from IIITB where the B stands for Bangalore, just in case you misunderstood ;) ). But for knowing cutoffs of colleges which do not post such details anywhere online, you can call them directly. Use “Contact Us” of their websites. Call them. Mail them. They are bound to reply. And those resources will not be some rough estimate which you might find here answered, rather it will be a more authentic one. Also, you can like their facebook pages, and students of IIIT Bhubaneshwar would have surely made some facebook pages or forums where all sorts of doubts regarding that college would be getting cleared. Try one more thing which I, and some of my other friends too, did when we were searching for colleges. We found out some people, mostly on admission forums on facebook who are studying in some college that we wanted to know about. We sent friend requests to them on facebook and chatted with them personally to get our doubts cleared. At least in my case, all people with whom I chatted, were very humble and helped know a lot about IIIT Bangalore. All this would not only let you know the cutoff, but also help in making a wise decision later when you come to choosing which college to get into. And college matters a lot (which one realizes later) in your career. All the best! :) ",0.16798,Positive,3.33596,0.018867924528301886,1,4.33596,3.33596
1099,1099,International-Institute-of-Information-Technology-Bangalore-IIITB,What is the cut-off for IIIT Bhubaneswar?,4,2,4/2,No,Followed,2016-09-22,https://www.quora.com/What-is-the-cut-off-for-IIIT-Bhubaneswar,If you belong to other states 150+ marks in JEE main will make you eligible for a seat in IIIT Bhubaneswar in any round of counselling if not in the first two or three rounds.They have not announced the cut-off officially after 4th round of counselling this year. ,0.0,Neutral,3.0,0.018867924528301886,1,3.0,3.0
1100,1100,International-Institute-of-Information-Technology-Bangalore-IIITB,What happens to the seats vacated by students taking admission in other colleges for the IIITB's iMtech program? Do they (IIITB) have a second round?,3,1,3/1,No,Followed,2016-06-02,https://www.quora.com/What-happens-to-the-seats-vacated-by-students-taking-admission-in-other-colleges-for-the-IIITBs-iMtech-program-Do-they-IIITB-have-a-second-round,"Yes there will be another list. But that depends on availability of seats and the institute if they even want to lower the cutoff anymore. The iMtech results have come out today, check the website. It mentions that the second list will come out next month. ",0.018199999999999994,Neutral,3.0364,0.014150943396226415,0,3.0364,3.0364
1101,1101,International-Institute-of-Information-Technology-Bangalore-IIITB,How is the iMtech course for ECE at IIIT Bangalore?,12,1,12/1,Yes,Followed,2019-05-09,https://www.quora.com/How-is-the-iMtech-course-for-ECE-at-IIIT-Bangalore,"Ineffective.  I have a negative opinion about Mtech program that is currently running in India. It is a scam. There is NO demand of any such Mtech degree holders in the industry and is forced upon by Indian engineering curriculum on Indian engineering graduates to run the GATE coaching industry. 99.99% of the Indian Mtech degree holders do not get the salary and respect of a researcher in India, they all become clerks in the services based companies.  There is NO demand of such Mtech degree holders in the industry and most of such degree holders become clerks in the services based companies. 2–3 LPA  There is nothing called as ECE in 2019. Praveen Kumar Singh's answer to What is the highest salary paid for ECE freshers? ",-0.17614999999999995,Negative,2.6477000000000004,0.05660377358490566,1,1.6477000000000004,2.6477000000000004
1102,1102,International-Institute-of-Information-Technology-Bangalore-IIITB,I am scoring 169 in JEE Main 2016 and 89% in CBSE 2015 .Can I expect IIITB iM.tech?,1,1,1/1,No,Followed,2016-06-01,https://www.quora.com/I-am-scoring-169-in-JEE-Main-2016-and-89-in-CBSE-2015-Can-I-expect-IIITB-iM-tech,Your Board percent at 89% won't make any difference for your admission to iMTech at IIIT Bangalore Your marks 169 in mains is a borderline case Last year the closing mark for ECE at IIIT Bangalore was 168 So donot have high hopes All the Best ,0.7906,Positive,4.5812,0.0047169811320754715,0,4.5812,4.5812
1103,1103,International-Institute-of-Information-Technology-Bangalore-IIITB,Is ECE or CSE in IIIT Bangalore good?,2,3,2/3,No,Followed,2018-07-18,https://www.quora.com/Is-ECE-or-CSE-in-IIIT-Bangalore-good,"If you are talking about Teaching and Faculty,believe me they are academically very very sound and interesting to listen. If you want to know placement wise, offcourse most companies would be from IT.But there is no disparity b/w CSE and ECE when it comes to placement.All given same opportunity. Cracking interview depends on what you learnt and deliver. But in the end you are judge of your life,choose stream as per your interest. ",0.41925,Positive,3.8385,0.009433962264150943,0,3.8385,3.8385
1104,1104,International-Institute-of-Information-Technology-Bangalore-IIITB,Is ECE or CSE in IIIT Bangalore good?,2,3,2/3,No,Followed,2018-07-18,https://www.quora.com/Is-ECE-or-CSE-in-IIIT-Bangalore-good,Both ECE and CSE are good in IIIT Bangalore. It depends on the interest of the student. But if you don't have any deep inclination towards one then CSE is more preferrable in regards of both academics and placement. ,0.29973333333333335,Positive,3.599466666666667,0.009433962264150943,0,3.599466666666667,3.599466666666667
1105,1105,International-Institute-of-Information-Technology-Bangalore-IIITB,Can a student who has obtained 159 in JEE Mains 2016 get admission in IIIT Bangalore?,8,1,8/1,Yes,Followed,2016-06-01,https://www.quora.com/Can-a-student-who-has-obtained-159-in-JEE-Mains-2016-get-admission-in-IIIT-Bangalore,"Absolutely not. Looking at the last year cutoffs for IIIT Bangalore, for integrated m.tech in cse , its 185 and for ECE , its 168 and it is expected to increase further. So, there is no chance for you to make it. ",0.04349999999999999,Neutral,3.087,0.03773584905660377,1,3.087,3.087
1106,1106,International-Institute-of-Information-Technology-Bangalore-IIITB,Which course is better IIIT Bangalore iMTech in Computer science or IIIT-Hyderabad B.Tech Electronics?,1,2,1/2,No,Followed,2016-05-31,https://www.quora.com/Which-course-is-better-IIIT-Bangalore-iMTech-in-Computer-science-or-IIIT-Hyderabad-B-Tech-Electronics,"A2A.Please research about individual colleges and branches yourself by talking to students studying there or search for individual colleges on Quora. You will many such posts regarding each college. No one has the time to do comparison for you.About IIIT Bangalore iM.Tech : What is the Integrated M.Tech program at IIIT Bangalore like? The information available on IIIT-B's official website is pretty sparse. I'm curious to learn about their classes, environment, admission criteria (previous cutoffs), etc. ",0.17786,Positive,3.35572,0.0047169811320754715,0,3.35572,3.35572
1107,1107,International-Institute-of-Information-Technology-Bangalore-IIITB,Which course is better IIIT Bangalore iMTech in Computer science or IIIT-Hyderabad B.Tech Electronics?,1,2,1/2,No,Followed,2016-05-31,https://www.quora.com/Which-course-is-better-IIIT-Bangalore-iMTech-in-Computer-science-or-IIIT-Hyderabad-B-Tech-Electronics,Must go for IIT Bombay ,0.0,Neutral,3.0,0.0047169811320754715,0,3.0,3.0
1108,1108,International-Institute-of-Information-Technology-Bangalore-IIITB,Which college is better for Mtech? IT from IIIT Bangalore or machine learning from DAIICT?,1,2,1/2,No,Followed,2018-03-16,https://www.quora.com/Which-college-is-better-for-Mtech-IT-from-IIIT-Bangalore-or-machine-learning-from-DAIICT,"A2Aed. Not the best person to answer this because it might be better if someone from MTech answers, but going by what I know - they’re both brilliant choices. I’ll try to break it down according to me that should consider: Check the TAship options in both. IIITB pays more I believe.IIIT allows industrial internship (which helps with placements a lot), DAIICT doesn’t as of now.DA-IICT has better courses to pick from (niche stuff). A lot of good research happening as well.IIIT and DA-IICT seem to have faculties at par with each other.Placements seem at par. IIIT might be slightly better for MTech Continue ReadingA2Aed. Not the best person to answer this because it might be better if someone from MTech answers, but going by what I know - they’re both brilliant choices. I’ll try to break it down according to me that should consider: Check the TAship options in both. IIITB pays more I believe.IIIT allows industrial internship (which helps with placements a lot), DAIICT doesn’t as of now.DA-IICT has better courses to pick from (niche stuff). A lot of good research happening as well.IIIT and DA-IICT seem to have faculties at par with each other.Placements seem at par. IIIT might be slightly better for MTech due to options to do internships.Overall, this is the first answer in which I am inclined to say IIIT-B, but only by a small margin and that margin may flip when you get inputs from MTech students of DA. ",0.38535454545454545,Positive,3.770709090909091,0.0047169811320754715,0,3.770709090909091,3.770709090909091
