,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score,old_score
733,733,National-Institute-of-Technology-Karnataka-Surathkal-3,How is the MCA course at NIT Surathkal?,1,1,1/1,No,Followed,2019-08-29,https://www.quora.com/How-is-the-MCA-course-at-NIT-Surathkal,"MCA course at NITK is good and it has own way to enhance the knowledge of the student, I can not compare the MCA of NITK to other 11 NIT’s providing the MCA. so here I am sharing the course syllabus so that you can know the things from inside. MCA course consists of below subjects along with 8 Electives: Computer Organization Architecture(MCA601)Discrete Mathematical Structures(MCA603)Programming Concepts (MCA604 )Accounting and Financial Management(HU 703)Computer Architecture Lab (MCA607)Programming Lab (MCA608)Computational Mathematics(MCA602)Data Structures & Algorithms (MCA605)Managerial Economics(HU612)Database Management Systems(MCA701)Database Management systems Lab(MCA704)Seminar 1(MCA690)Data Structures and algorithms Lab(MCA606)Computer Oriented Statistical Methods(MCA611)Operating Systems(MCA614)Software Engineering(MCA711)Operating Systems Lab(MCA617)Software Engineering Lab(MCA713)Computer Graphics(MCA712)Computer Networks(MCA721)Computer Graphics Lab(MCA714)Seminar- II(MCA790)Computer Networks Lab(MCA723)Computer Applications Lab(MCA725)major project (in last semester)But as I am passing MCA from NITK, I have a suggestion that this MCA course requires updations for few subjects eg- Programming concept should increase / addon of some latest Programming languages (python, etc..). else is fine. Thank you! ",0.36045999999999995,Positive,3.72092,0.016129032258064516,0,3.72092,3.72092
734,734,National-Institute-of-Technology-Karnataka-Surathkal-3,"Does NIT, Surathkal (CSE branch) has any advantage over other NITs being near to the silicone valley of India?",12,2,12/2,Yes,Followed,2016-05-06,https://www.quora.com/Does-NIT-Surathkal-CSE-branch-has-any-advantage-over-other-NITs-being-near-to-the-silicone-valley-of-India,"No the skills of the student is more important than the location of the campus of college. National Institute of Technology Karnataka, Surathkal ",-0.0138,Neutral,2.9724,0.1935483870967742,1,2.9724,2.9724
735,735,National-Institute-of-Technology-Karnataka-Surathkal-3,"Does NIT, Surathkal (CSE branch) has any advantage over other NITs being near to the silicone valley of India?",12,2,12/2,Yes,Followed,2016-05-06,https://www.quora.com/Does-NIT-Surathkal-CSE-branch-has-any-advantage-over-other-NITs-being-near-to-the-silicone-valley-of-India,"Most probably no, because placement is based on college not on locality, but there will exposure to company.Then NIT K ranking is back of NIT tiruchi , warrangal, Calicut. ",0.0,Neutral,3.0,0.1935483870967742,1,3.0,3.0
736,736,National-Institute-of-Technology-Karnataka-Surathkal-3,"Which is better for CSE, NIT Warangal, NIT Surathkal or BITS Hyderabad?",2,1,2/1,No,Followed,2018-12-19,https://www.quora.com/Which-is-better-for-CSE-NIT-Warangal-NIT-Surathkal-or-BITS-Hyderabad,"Dude! It doesn't matter, because NIT's and BIT's are both on top of their league. What does matter here is your dedication for learning computer science. Academics at any IIT, BIT's, NIT's or any other institute doesn't have much difference or I must say you must not compare any colleges by their academics, morever your eye should be on the colleges which provide good research with high quality peers group. Well, if, the condition occurs that you can get admission in these prestigious institutes then you should go with either BITS Hyderabad or NIT Surathkal because of their impressive location. NIT Surathkal have beach which isn't far from campus *_* on the other side BITS Hyderabad does not seem to have much scenery around but what can we do if we are getting IT hub + beautiful campus + reputed institute and ofcouse lots of opportunities. If you are comfortable with Warangal you may opt their. ",0.3840142857142857,Positive,3.7680285714285713,0.03225806451612903,1,4.768028571428571,3.7680285714285713
737,737,National-Institute-of-Technology-Karnataka-Surathkal-3,Why does the IFSC Code SBIN0002273 show the Surat Branch instead of the NITK Surathkal Branch?,4,1,4/1,Yes,Followed,2017-12-28,https://www.quora.com/Why-does-the-IFSC-Code-SBIN0002273-show-the-Surat-Branch-instead-of-the-NITK-Surathkal-Branch,It is because the address mentioned in Bank records is Surat even though it is Surathkal Branch.  ,0.0,Neutral,3.0,0.06451612903225806,1,3.0,3.0
738,738,National-Institute-of-Technology-Karnataka-Surathkal-3,Can I get into the IT branch in NITK with 150 marks being in the home state and the general category?,5,1,5/1,Yes,Followed,2018-12-14,https://www.quora.com/Can-I-get-into-the-IT-branch-in-NITK-with-150-marks-being-in-the-home-state-and-the-general-category,No. At least not according to this years cut-offs.If Im not wrong a score of 186 was required and that too in special round. My roommate got IT in special round and this was his score. You may get Mechanical and there are slim chances of getting EEE but only in the special round. ,0.412775,Positive,3.82555,0.08064516129032258,1,4.82555,3.82555
739,739,National-Institute-of-Technology-Karnataka-Surathkal-3,"At 140 marks, can I get into NIT Warangal or Surathkal in electronics or mechanical engineering in SC category, and I also belong to another state?",2,1,2/1,No,Followed,2018-12-10,https://www.quora.com/At-140-marks-can-I-get-into-NIT-Warangal-or-Surathkal-in-electronics-or-mechanical-engineering-in-SC-category-and-I-also-belong-to-another-state,Ofcourse you get NIT WARANGAL for 140 marks and being a SC student. Even you get cse. Don't worry. All the best. ,0.244525,Positive,3.4890499999999998,0.03225806451612903,1,4.48905,3.4890499999999998
740,740,National-Institute-of-Technology-Karnataka-Surathkal-3,What are the minimum marks in the JEE to get a seat in the IT branch at NITK for home state people?,7,1,7/1,Yes,Followed,2018-12-11,https://www.quora.com/What-are-the-minimum-marks-in-the-JEE-to-get-a-seat-in-the-IT-branch-at-NITK-for-home-state-people,Now see it is very difficult to answer this question as it would be easier if you mention the branch also but as if you want to take CSE(computer science) then you need to get AIR 500 approx. (For general quota)and similarly for mechanical branch its round about 6–7 thousand . ALL THE VERY BEST !! ,0.23027499999999998,Positive,3.46055,0.11290322580645161,1,4.46055,3.46055
741,741,National-Institute-of-Technology-Karnataka-Surathkal-3,Can anyone provide me with NITK CSE question papers for the whole B.Tech course (4 years)?,2,1,2/1,No,Followed,2018-12-04,https://www.quora.com/Can-anyone-provide-me-with-NITK-CSE-question-papers-for-the-whole-B-Tech-course-4-years,You can find previous years question papers on PiXaP. ,0.0,Neutral,3.0,0.03225806451612903,1,3.0,3.0
742,742,National-Institute-of-Technology-Karnataka-Surathkal-3,What is the minimum CGPA a student of EEE at NITK should have to get good placements?,9,1,9/1,Yes,Followed,2018-11-29,https://www.quora.com/What-is-the-minimum-CGPA-a-student-of-EEE-at-NITK-should-have-to-get-good-placements,"A2A. Having a good CGPA does not guarantee a good placement, it merely provides better opportunities and makes you eligible to apply for better companies. Once the application is done, it is all dependent on your knowledge and intelligence to secure a placement. Having said that, most of the good companies visiting the campus have a CGPA cutoff of 7, sometimes even 7.5. At the same time, a CGPA of, say 7.1, does not look that attractive on your resume. When compared to other students, there is an instinctive feeling that you are probably not as good as others. There is a high chance that the interviewer will look for points in the interview/resume to reject you (On the other hand, for a student with CGPA 9+, the interviewer will look for points to select him/her). So, in order to be eligible for most of the companies and stay within the positive thoughts of the interviewer, a CGPA of 8+ would be decent enough. ",0.2884,Positive,3.5768,0.14516129032258066,1,4.5768,3.5768
743,743,National-Institute-of-Technology-Karnataka-Surathkal-3,How good is a part-time MTech machine learning specialisation course at NITK Surathkal?,1,1,1/1,No,Followed,2018-11-28,https://www.quora.com/How-good-is-a-part-time-MTech-machine-learning-specialisation-course-at-NITK-Surathkal,"There is no any sheet for M.Tech (Machine learning) at NITK Surathkal. Only full time M.tech through Gate. 1. computer science and engineering 2. Computer science and engineering-Information Security 3. Information technology In this Brach you can do Machine learning projects , ",0.008800000000000007,Neutral,3.0176,0.016129032258064516,0,3.0176,3.0176
744,744,National-Institute-of-Technology-Karnataka-Surathkal-3,"What if a student fails in 2 to 3 subjects in 1st sem in NITK, can he/she manage in 2nd sem properly?",3,3,3/3,No,Followed,2018-11-28,https://www.quora.com/What-if-a-student-fails-in-2-to-3-subjects-in-1st-sem-in-NITK-can-he-she-manage-in-2nd-sem-properly,"Yes, you can. Students get to reappear for the exams in the summer holidays. There are classes held for such students. It is suggested to clear all your subjects before getting into 2nd year. Since you enter your particular branch in 2nd year, the subjects will much more demanding. Listen to classes and study regularly. This will suffice to clear your subjects. Cheers. ",0.2162,Positive,3.4324,0.04838709677419355,1,4.4323999999999995,3.4324
745,745,National-Institute-of-Technology-Karnataka-Surathkal-3,"What if a student fails in 2 to 3 subjects in 1st sem in NITK, can he/she manage in 2nd sem properly?",3,3,3/3,No,Followed,2018-11-28,https://www.quora.com/What-if-a-student-fails-in-2-to-3-subjects-in-1st-sem-in-NITK-can-he-she-manage-in-2nd-sem-properly,"I did my masters in NITK. In masters generally they wont fail any student as I have seen. In case of UG they may fail students, but dont worry about that. U can easily make up in the next semester if u missed in your first sem. But have some extra effort and make sure that this again doesnt repeat in mere future. Take all assignment, class tests, projects and attendance seriously. Everything together decides your marks cumulatively. So stay on track and be on par with u r class guys since its relative grading. All the best.. Enjoy and make the best use of Nitk. Its such a wonderful land. ",0.27202727272727273,Positive,3.5440545454545456,0.04838709677419355,1,4.544054545454546,3.5440545454545456
746,746,National-Institute-of-Technology-Karnataka-Surathkal-3,"What if a student fails in 2 to 3 subjects in 1st sem in NITK, can he/she manage in 2nd sem properly?",3,3,3/3,No,Followed,2018-11-28,https://www.quora.com/What-if-a-student-fails-in-2-to-3-subjects-in-1st-sem-in-NITK-can-he-she-manage-in-2nd-sem-properly,"Failure in the first semester can be due to various reasons. When you have qualified for admission to NITK, your academic credentials are ensured. Now, it may be that you are new to the environment, new to the academic procedures and various reasons. There are quite a few students who feel homesick staying in hostel and eating mess food. The important thing is that you should feel confident that you can make up in the next semester, it is quite fine. You may get used to the new set up and study with enhanced vigor and may come out with flying colours. Have confidence in you, think positively a Continue ReadingFailure in the first semester can be due to various reasons. When you have qualified for admission to NITK, your academic credentials are ensured. Now, it may be that you are new to the environment, new to the academic procedures and various reasons. There are quite a few students who feel homesick staying in hostel and eating mess food. The important thing is that you should feel confident that you can make up in the next semester, it is quite fine. You may get used to the new set up and study with enhanced vigor and may come out with flying colours. Have confidence in you, think positively and put your best efforts. You will be definitely succesful. All the best! ",0.21612666666666666,Positive,3.432253333333333,0.04838709677419355,1,4.432253333333334,3.432253333333333
747,747,National-Institute-of-Technology-Karnataka-Surathkal-3,What is the minimum qualifying CGPA for 1st year in NITK?,2,1,2/1,No,Followed,2018-11-23,https://www.quora.com/What-is-the-minimum-qualifying-CGPA-for-1st-year-in-NITK,It doesn't matter. Unless u want to change branch . If you want to change branch u have to maintain minimum 7.5 ( SC- ST) if u belongs to general category u have to maintain 9.5 to 10. ,0.0451,Neutral,3.0902,0.03225806451612903,1,3.0902,3.0902
